instance_id,music_genre
36016,Rap
31367,Rap
22570,Classical
39006,Anime
32489,Blues
7600,Anime
24402,Electronic
3977,Alternative
14483,Alternative
7821,Rock
47103,Classical
4262,Alternative
28245,Electronic
45924,Classical
8051,Rock
21067,Country
46883,Alternative
45977,Country
28310,Hip-Hop
15608,Anime
44132,Jazz
25334,Rap
27264,Rock
27655,Rock
22327,Electronic
31915,Electronic
11000,Anime
35427,Hip-Hop
21401,Classical
47651,Hip-Hop
4818,Blues
18968,Blues
29935,Jazz
50932,Anime
15886,Anime
47332,Electronic
17320,Blues
18219,Anime
16889,Anime
47042,Country
27268,Alternative
47403,Anime
32896,Alternative
40892,Classical
41270,Classical
32017,Rock
11207,Country
13371,Hip-Hop
45796,Blues
46034,Jazz
2059,Rap
29757,Blues
27649,Alternative
18683,Hip-Hop
21880,Classical
12447,Alternative
47788,Hip-Hop
17644,Country
15307,Rock
3871,Country
15172,Rap
14909,Hip-Hop
28853,Electronic
10655,Country
4080,Blues
18719,Rock
43831,Blues
4724,Rock
36418,Anime
4398,Jazz
38056,Rap
10837,Jazz
41433,Hip-Hop
23899,Rock
8789,Country
33995,Rap
7417,Hip-Hop
32723,Alternative
27201,Rap
8527,Blues
28871,Country
5422,Electronic
14436,Country
45581,Country
43671,Classical
18983,Anime
48724,Rock
42019,Rap
20925,Blues
10328,Jazz
14846,Rock
43522,Blues
37610,Rock
49597,Country
43859,Alternative
15350,Country
28489,Anime
34567,Hip-Hop
20817,Classical
21734,Anime
28344,Country
11026,Jazz
12960,Alternative
11834,Anime
45117,Rap
34197,Country
29677,Rock
44032,Rock
34171,Blues
11430,Alternative
33121,Anime
17809,Jazz
22654,Rap
11173,Hip-Hop
31506,Classical
11127,Electronic
10343,Anime
19215,Electronic
4247,Rock
43358,Blues
26426,Rap
37405,Classical
10161,Rap
28617,Jazz
17677,Blues
41101,Jazz
21389,Rap
39209,Classical
46056,Electronic
23509,Rap
42777,Country
6973,Jazz
40465,Classical
11509,Classical
33744,Alternative
5102,Anime
40527,Blues
3300,Blues
49387,Rap
2912,Rock
49030,Jazz
12925,Anime
27219,Hip-Hop
29372,Rap
30455,Hip-Hop
38725,Country
22692,Alternative
12048,Anime
40433,Country
3493,Alternative
29044,Alternative
40023,Rap
8415,Classical
18488,Jazz
30663,Anime
7865,Electronic
6118,Hip-Hop
18133,Hip-Hop
7581,Rap
41990,Classical
33348,Alternative
32311,Alternative
5153,Jazz
14946,Electronic
20908,Hip-Hop
31660,Rap
44632,Classical
2234,Anime
24968,Anime
34556,Classical
14656,Jazz
42552,Classical
47374,Country
4494,Anime
3732,Classical
20742,Alternative
40752,Blues
20819,Electronic
26815,Electronic
25739,Classical
23000,Blues
26590,Country
9764,Rock
23826,Classical
35780,Jazz
38377,Electronic
8314,Electronic
45148,Anime
10564,Anime
41300,Country
43314,Jazz
28263,Hip-Hop
35189,Electronic
7381,Blues
23595,Rap
34336,Classical
42527,Classical
28468,Country
7962,Anime
45207,Alternative
47704,Anime
43479,Electronic
42431,Jazz
1493,Rap
50944,Country
49506,Jazz
42140,Blues
33951,Electronic
42682,Rock
8084,Anime
37449,Blues
27669,Rap
16778,Rock
48718,Electronic
30046,Rap
32023,Country
37665,Country
27320,Hip-Hop
49054,Electronic
33581,Jazz
26464,Jazz
35111,Electronic
32431,Rock
21603,Anime
6957,Country
22599,Classical
35799,Blues
20337,Rap
5812,Anime
50188,Country
6351,Anime
49508,Electronic
33725,Rock
27109,Anime
43621,Country
5483,Country
45479,Classical
33397,Jazz
31320,Classical
10065,Classical
43584,Blues
50356,Alternative
27318,Blues
34299,Electronic
6269,Jazz
2387,Rock
14504,Alternative
10248,Hip-Hop
1896,Rock
7579,Blues
29981,Blues
31599,Hip-Hop
16094,Hip-Hop
50619,Classical
3373,Classical
5215,Anime
13260,Jazz
43606,Hip-Hop
28681,Hip-Hop
19978,Classical
39614,Blues
25375,Rap
1992,Jazz
29561,Electronic
27324,Jazz
46729,Alternative
14005,Alternative
1698,Jazz
10026,Jazz
30787,Rock
14672,Anime
2564,Rap
35666,Rap
13166,Blues
40993,Country
27033,Anime
36682,Rap
6124,Blues
16739,Anime
23273,Alternative
1553,Electronic
16791,Jazz
6598,Rap
23880,Rock
4023,Jazz
2618,Rock
15547,Hip-Hop
3136,Alternative
22587,Anime
39148,Jazz
1941,Anime
1542,Country
32816,Hip-Hop
7819,Electronic
12133,Classical
14625,Jazz
35612,Country
23415,Classical
28847,Alternative
29285,Jazz
44322,Electronic
31940,Country
48379,Country
11172,Blues
36041,Anime
31642,Anime
12206,Electronic
34315,Rock
38642,Anime
5467,Rock
15154,Country
3436,Country
24259,Rap
19358,Electronic
49436,Country
13105,Blues
8175,Blues
32200,Jazz
47747,Rap
46754,Hip-Hop
26857,Classical
49966,Hip-Hop
49514,Jazz
12516,Classical
26675,Hip-Hop
22398,Alternative
34002,Blues
32813,Country
10309,Anime
3985,Country
44245,Alternative
34009,Alternative
50743,Hip-Hop
30068,Rap
16266,Country
18713,Country
23162,Hip-Hop
17045,Rap
26980,Anime
49155,Classical
47529,Rock
44281,Hip-Hop
36752,Rap
27076,Jazz
44066,Anime
42055,Hip-Hop
45430,Blues
43223,Rock
8843,Hip-Hop
47434,Jazz
37471,Anime
46498,Anime
40816,Anime
32471,Blues
28856,Hip-Hop
24979,Country
6449,Blues
22722,Rap
41437,Anime
22019,Blues
46814,Anime
30009,Electronic
36936,Blues
13512,Rap
9486,Anime
50024,Alternative
6148,Blues
9718,Country
28591,Alternative
50701,Electronic
13768,Alternative
23735,Alternative
9652,Anime
45338,Rap
17365,Anime
26727,Jazz
36142,Rap
32076,Anime
43608,Jazz
4466,Blues
12535,Rock
4631,Hip-Hop
3875,Hip-Hop
15316,Alternative
38726,Electronic
33675,Classical
26252,Electronic
36083,Hip-Hop
19058,Country
2942,Hip-Hop
10105,Jazz
41824,Hip-Hop
19020,Rap
38411,Blues
41261,Jazz
10175,Electronic
9768,Rock
10996,Hip-Hop
42320,Classical
40643,Jazz
42971,Classical
36275,Rap
17545,Anime
43575,Anime
45149,Hip-Hop
21186,Rock
29679,Country
42455,Anime
7645,Hip-Hop
16769,Jazz
20212,Jazz
34072,Jazz
9786,Anime
21742,Anime
50219,Blues
12697,Rap
14703,Anime
24832,Classical
39020,Classical
27373,Rock
32238,Country
38148,Country
7743,Electronic
10948,Blues
25644,Country
29166,Electronic
23080,Rap
17382,Jazz
18345,Electronic
28990,Classical
12190,Rock
22667,Rap
10845,Hip-Hop
26735,Rock
19883,Anime
42387,Rap
6402,Country
16783,Blues
30856,Country
7800,Blues
18096,Classical
3574,Classical
19467,Blues
32952,Jazz
33073,Country
33610,Hip-Hop
1435,Blues
15824,Rock
18048,Jazz
38878,Electronic
22834,Anime
5626,Classical
41268,Classical
33849,Hip-Hop
48326,Rap
15714,Rap
16664,Rock
3270,Alternative
26492,Classical
4827,Classical
49855,Electronic
36904,Jazz
12394,Classical
25961,Rock
47267,Hip-Hop
34800,Rock
45572,Rock
5635,Electronic
36066,Hip-Hop
40318,Classical
9755,Jazz
35505,Jazz
31395,Rock
5319,Rock
23605,Anime
30882,Rap
32421,Electronic
16697,Jazz
23566,Rap
23537,Electronic
27136,Hip-Hop
22792,Rock
28487,Alternative
45205,Anime
4276,Rock
14255,Anime
27513,Rock
37730,Rock
24474,Classical
21459,Jazz
35959,Country
49986,Electronic
12354,Country
17743,Classical
19364,Hip-Hop
31561,Blues
1966,Alternative
8355,Alternative
15206,Country
25860,Rock
34175,Anime
42786,Alternative
17240,Classical
32787,Hip-Hop
28035,Classical
38003,Classical
36097,Anime
44626,Jazz
26799,Classical
1660,Classical
23387,Country
7596,Rock
7680,Alternative
6275,Electronic
47123,Alternative
3508,Rap
22948,Country
45327,Anime
18574,Rock
44374,Electronic
39434,Electronic
34690,Alternative
17231,Rock
2769,Rap
35428,Electronic
25612,Hip-Hop
26038,Rap
37454,Anime
15791,Alternative
13582,Hip-Hop
12784,Hip-Hop
18114,Hip-Hop
25881,Blues
17763,Rap
49089,Jazz
9126,Country
29568,Classical
27688,Jazz
11288,Jazz
18122,Anime
12316,Hip-Hop
35386,Electronic
37078,Blues
40769,Classical
42043,Hip-Hop
37907,Anime
32527,Rock
23455,Jazz
11864,Anime
35601,Country
30831,Rock
32860,Rock
50900,Electronic
21703,Anime
16604,Anime
48242,Country
11529,Alternative
11643,Alternative
5720,Alternative
42885,Hip-Hop
15393,Alternative
17895,Hip-Hop
17443,Alternative
16964,Alternative
37992,Jazz
13280,Rap
3766,Rap
38032,Blues
18367,Jazz
14333,Hip-Hop
8123,Electronic
36593,Anime
18327,Rock
6134,Anime
49068,Anime
18901,Anime
42709,Classical
4321,Hip-Hop
33455,Electronic
13443,Alternative
28398,Electronic
9714,Rock
46014,Rock
32779,Rap
24121,Classical
46216,Blues
36015,Alternative
8235,Rock
20631,Electronic
21073,Country
50936,Rock
14409,Classical
28997,Blues
24636,Classical
37605,Alternative
35442,Hip-Hop
13379,Anime
21981,Blues
2935,Rap
31061,Rock
28851,Jazz
22964,Classical
19050,Country
39511,Jazz
24251,Anime
50560,Classical
29887,Hip-Hop
9521,Anime
40949,Classical
10581,Classical
15878,Alternative
10389,Electronic
49360,Country
50631,Classical
28305,Electronic
27869,Rap
5307,Hip-Hop
2397,Hip-Hop
40674,Rap
4920,Hip-Hop
30528,Rock
46886,Rock
6635,Jazz
10700,Hip-Hop
31704,Country
16122,Rock
46370,Rock
7480,Hip-Hop
32807,Anime
33024,Jazz
22899,Hip-Hop
17148,Anime
19289,Rap
37668,Classical
32778,Alternative
45605,Rap
38538,Alternative
23959,Rap
49659,Anime
11397,Country
14842,Country
35318,Jazz
30411,Alternative
40189,Blues
26003,Anime
17863,Rap
47682,Anime
7178,Classical
15678,Classical
11377,Hip-Hop
5551,Alternative
27356,Classical
7255,Country
9533,Blues
18936,Anime
14257,Jazz
33066,Rap
30008,Jazz
29267,Rock
7805,Alternative
35073,Electronic
16453,Alternative
23321,Alternative
12300,Rap
25444,Jazz
21338,Electronic
2807,Alternative
38718,Alternative
4167,Blues
5306,Blues
28652,Country
44230,Rap
33558,Blues
35717,Rap
46375,Blues
13111,Jazz
46731,Rock
41017,Blues
8868,Anime
2256,Rock
44923,Anime
46742,Alternative
5991,Electronic
5104,Country
17254,Alternative
34652,Electronic
7384,Blues
20958,Country
1593,Rock
5332,Rap
7692,Rock
48405,Anime
46054,Rap
10045,Hip-Hop
29919,Jazz
17541,Classical
17063,Alternative
10639,Blues
25845,Electronic
38771,Rap
14012,Jazz
43762,Electronic
31356,Rock
17408,Classical
7252,Country
48215,Electronic
23746,Hip-Hop
49881,Rap
27482,Rap
44841,Alternative
21423,Classical
42929,Electronic
2648,Classical
28056,Blues
47646,Electronic
7399,Rap
42447,Jazz
29110,Alternative
8209,Alternative
4729,Anime
20717,Electronic
15010,Anime
14259,Anime
42544,Blues
21163,Blues
46624,Anime
33353,Hip-Hop
10197,Country
50949,Jazz
10157,Anime
20353,Anime
34387,Blues
33491,Classical
43899,Anime
27804,Electronic
48601,Hip-Hop
32666,Jazz
20142,Blues
14747,Classical
25629,Country
39390,Electronic
49199,Rock
4377,Rock
33171,Electronic
12843,Alternative
15384,Rap
24646,Electronic
27546,Alternative
5659,Anime
24271,Hip-Hop
37389,Electronic
33015,Country
11963,Alternative
17573,Electronic
20405,Classical
17261,Electronic
33230,Alternative
2875,Jazz
32259,Electronic
48629,Classical
48755,Jazz
47775,Blues
3348,Classical
19413,Electronic
40634,Rock
11784,Rap
29600,Hip-Hop
32298,Blues
31591,Blues
47565,Electronic
45643,Anime
3809,Anime
44229,Rock
2092,Country
23506,Rap
1124,Hip-Hop
50702,Hip-Hop
3564,Alternative
8761,Alternative
8351,Jazz
31938,Country
11149,Rock
38814,Rap
7967,Blues
41596,Country
5725,Alternative
16272,Rock
40923,Anime
18259,Rock
33086,Jazz
7198,Electronic
50103,Anime
5231,Hip-Hop
1754,Jazz
29150,Blues
17950,Country
23262,Electronic
14714,Hip-Hop
17994,Jazz
11823,Hip-Hop
31310,Hip-Hop
33200,Country
28088,Blues
25464,Rap
30503,Country
6876,Classical
13057,Classical
45515,Classical
26597,Electronic
9269,Rap
1241,Classical
44711,Electronic
46921,Rap
6291,Electronic
24864,Country
9402,Hip-Hop
24555,Electronic
30557,Hip-Hop
33811,Electronic
27855,Country
9624,Classical
43003,Country
32351,Hip-Hop
6393,Electronic
26476,Rap
37421,Rap
21989,Rock
9559,Anime
28863,Country
10447,Alternative
38311,Classical
9701,Jazz
3198,Electronic
12437,Classical
28885,Jazz
45591,Country
